0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
0.0026	0.0014
